a	0.5	64	0
d	0.833333333333333	0	0
a	1	64	0
d	1.33333333333333	0	0
a	1.5	64	0
d	1.83333333333333	0	0
a	2	64	0
d	2.33333333333333	0	0
a	2.5	64	0
d	2.83333333333333	0	0
a	3	64	0
d	3.33333333333333	0	0
a	3.5	64	0
d	3.83333333333333	0	0
a	4	64	0
d	4.33333333333333	0	0
a	4.5	64	0
d	4.83333333333333	0	0
a	5	64	0
d	5.33333333333333	0	0
a	5.5	64	0
d	5.83333333333333	0	0
a	6	64	0
d	6.33333333333333	0	0
a	6.5	64	0
d	6.83333333333333	0	0
a	7	64	0
d	7.33333333333333	0	0
a	7.5	64	0
d	7.83333333333333	0	0
a	8	64	0
d	8.33333333333333	0	0
a	8.5	64	0
d	8.83333333333333	0	0
a	9	64	0
d	9.33333333333333	0	0
a	9.5	64	0
d	9.83333333333333	0	0
a	10	64	0
d	10.3333333333333	0	0
a	10.5	64	0
d	10.8333333333333	0	0
a	11	64	0
d	11.3333333333333	0	0
a	11.5	64	0
d	11.8333333333333	0	0
a	12	64	0
d	12.3333333333333	0	0
a	12.5	64	0
d	12.8333333333333	0	0
a	13	64	0
d	13.3333333333333	0	0
a	13.5	64	0
d	13.8333333333333	0	0
a	14	64	0
d	14.3333333333333	0	0
a	14.5	64	0
d	14.8333333333333	0	0
a	15	64	0
d	15.3333333333333	0	0
a	15.5	64	0
d	15.8333333333333	0	0
a	16	64	0
d	16.3333333333333	0	0
a	16.5	64	0
d	16.8333333333333	0	0
a	17	64	0
d	17.3333333333333	0	0
a	17.5	64	0
d	17.8333333333333	0	0
a	18	64	0
d	18.3333333333333	0	0
a	18.5	64	0
d	18.8333333333333	0	0
a	19	64	0
d	19.3333333333333	0	0
a	19.5	64	0
d	19.8333333333333	0	0
a	20	64	0
d	20.3333333333333	0	0
a	20.5	64	0
d	20.8333333333333	0	0
a	21	64	0
d	21.3333333333333	0	0
a	21.5	64	0
d	21.8333333333333	0	0
a	22	64	0
d	22.3333333333333	0	0
a	22.5	64	0
d	22.8333333333333	0	0
a	23	64	0
d	23.3333333333333	0	0
a	23.5	64	0
d	23.8333333333333	0	0
a	24	64	0
d	24.3333333333333	0	0
a	24.5	64	0
d	24.8333333333333	0	0
a	25	64	0
d	25.3333333333333	0	0
a	25.5	64	0
d	25.8333333333333	0	0
a	26	64	0
d	26.3333333333333	0	0
a	26.5	64	0
d	26.8333333333333	0	0
a	27	64	0
d	27.3333333333333	0	0
a	27.5	64	0
d	27.8333333333333	0	0
a	28	64	0
d	28.3333333333333	0	0
a	28.5	64	0
d	28.8333333333333	0	0
a	29	64	0
d	29.3333333333333	0	0
a	29.5	64	0
d	29.8333333333333	0	0
a	30	64	0
d	30.3333333333333	0	0
a	30.5	64	0
d	30.8333333333333	0	0
a	31	64	0
d	31.3333333333333	0	0
a	31.5	64	0
d	31.8333333333333	0	0
a	32	64	0
d	32.3333333333333	0	0
a	32.5	64	0
d	32.8333333333333	0	0
a	33	64	0
d	33.3333333333333	0	0
a	33.5	64	0
d	33.8333333333333	0	0
a	34	64	0
d	34.3333333333333	0	0
a	34.5	64	0
d	34.8333333333333	0	0
a	35	64	0
d	35.3333333333333	0	0
a	35.5	64	0
d	35.8333333333333	0	0
a	36	64	0
d	36.3333333333333	0	0
a	36.5	64	0
d	36.8333333333333	0	0
a	37	64	0
d	37.3333333333333	0	0
a	37.5	64	0
d	37.8333333333333	0	0
a	38	64	0
d	38.3333333333333	0	0
a	38.5	64	0
d	38.8333333333333	0	0
a	39	64	0
d	39.3333333333333	0	0
a	39.5	64	0
d	39.8333333333333	0	0
a	40	64	0
d	40.3333333333333	0	0
a	40.5	64	0
d	40.8333333333333	0	0
a	41	64	0
d	41.3333333333333	0	0
a	41.5	64	0
d	41.8333333333333	0	0
a	42	64	0
d	42.3333333333333	0	0
a	42.5	64	0
d	42.8333333333333	0	0
a	43	64	0
d	43.3333333333333	0	0
a	43.5	64	0
d	43.8333333333333	0	0
a	44	64	0
d	44.3333333333333	0	0
a	44.5	64	0
d	44.8333333333333	0	0
a	45	64	0
d	45.3333333333333	0	0
a	45.5	64	0
d	45.8333333333333	0	0
a	46	64	0
d	46.3333333333333	0	0
a	46.5	64	0
d	46.8333333333333	0	0
a	47	64	0
d	47.3333333333333	0	0
a	47.5	64	0
d	47.8333333333333	0	0
a	48	64	0
d	48.3333333333333	0	0
a	48.5	64	0
d	48.8333333333333	0	0
a	49	64	0
d	49.3333333333333	0	0
a	49.5	64	0
d	49.8333333333333	0	0
a	50	64	0
d	50.3333333333333	0	0
